,nodeid,mon,yr,total_sales_volume,total_sales_price,pm_total_sales_volume,pm_total_sales_price,l3m_total_sales_volume,l3m_total_sales_price,l12m_total_sales_volume,l12m_total_sales_price,numreviews_by_period,avgrating_by_period,numreviews,avgrating
247,3167,4.0,2013.0,42,147.0,3,59.85,4,80.85,82,426.4,0.0,0.0,1.0,4.0
248,3167,4.0,2014.0,1,21.0,0,0.0,3,56.7,80,778.66,0.0,0.0,1.0,4.0
249,3167,4.0,2016.0,4,84.0,1,18.89,8,161.69,131,981.09,0.0,0.0,1.0,4.0
250,3167,5.0,2011.0,359,316.68,57,535.5,435,4196.76,4542,47058.07,0.0,0.0,1.0,4.0
251,3167,5.0,2012.0,1,21.0,1,21.0,36,192.99,1048,2859.26,0.0,0.0,1.0,4.0
252,3167,5.0,2013.0,9,184.38,42,147.0,46,227.85,123,552.4,0.0,0.0,1.0,4.0
253,3167,5.0,2014.0,50,0.0,1,21.0,3,58.8,39,652.66,0.0,0.0,1.0,4.0
254,3167,5.0,2015.0,2,21.0,0,0.0,0,0.0,50,0.0,0.0,0.0,1.0,4.0
255,3167,5.0,2016.0,2,42.0,4,84.0,8,161.69,135,1065.09,0.0,0.0,1.0,4.0
256,3167,6.0,2011.0,154,58.8,359,316.68,633,3547.65,4901,47374.75,0.0,0.0,1.0,4.0
257,3167,6.0,2012.0,31,19.0,1,21.0,31,139.44,690,2563.58,0.0,0.0,1.0,4.0
258,3167,6.0,2013.0,3,63.0,9,184.38,54,391.23,131,715.78,0.0,0.0,1.0,4.0
259,3167,6.0,2014.0,0,0.0,50,0.0,51,21.0,80,468.28,0.0,0.0,1.0,4.0
260,3167,6.0,2015.0,12,93.51,2,21.0,2,21.0,2,21.0,0.0,0.0,1.0,4.0
261,3167,6.0,2016.0,10,201.58,2,42.0,7,144.89,135,1086.09,0.0,0.0,1.0,4.0
262,3167,7.0,2011.0,34,56.49,154,58.8,570,910.98,5055,47433.55,0.0,0.0,1.0,4.0
263,3167,7.0,2012.0,3,50.4,31,19.0,33,61.0,567,2523.78,0.0,0.0,1.0,4.0
264,3167,7.0,2013.0,13,161.68,3,63.0,54,394.38,103,759.78,0.0,0.0,1.0,4.0
265,3167,7.0,2015.0,4,84.0,12,93.51,14,114.51,14,114.51,0.0,0.0,1.0,4.0
266,3167,7.0,2016.0,70,21.0,10,201.58,16,327.58,133,1194.16,0.0,0.0,1.0,4.0
267,3167,8.0,2010.0,109,2060.85,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,4.0
268,3167,8.0,2011.0,128,60.69,34,56.49,547,431.97,5089,47490.04,0.0,0.0,1.0,4.0
269,3167,8.0,2012.0,3,56.49,3,50.4,35,90.4,536,2517.69,0.0,0.0,1.0,4.0
270,3167,8.0,2013.0,2,42.0,13,161.68,25,409.06,113,871.06,0.0,0.0,1.0,4.0
271,3167,8.0,2015.0,13,200.33,4,84.0,18,198.51,18,198.51,0.0,0.0,1.0,4.0
272,3167,8.0,2016.0,5,98.67,70,21.0,82,264.58,199,1131.16,0.0,0.0,1.0,4.0
273,3167,9.0,2010.0,408,7521.39,109,2060.85,109,2060.85,109,2060.85,0.0,0.0,1.0,4.0
274,3167,9.0,2011.0,47,79.8,128,60.69,316,175.98,5108,45489.88,0.0,0.0,1.0,4.0
275,3167,9.0,2012.0,2,39.69,3,56.49,37,125.89,411,2513.49,0.0,0.0,1.0,4.0
276,3167,9.0,2013.0,1,0.0,2,42.0,18,266.68,112,856.57,0.0,0.0,1.0,4.0
277,3167,9.0,2015.0,5,86.94,13,200.33,29,377.84,31,398.84,0.0,0.0,1.0,4.0
278,3167,9.0,2016.0,1,21.0,5,98.67,85,321.25,191,1029.5,0.0,0.0,1.0,4.0
279,3167,10.0,2010.0,588,6650.55,408,7521.39,517,9582.24,517,9582.24,0.0,0.0,1.0,4.0
280,3167,10.0,2011.0,54,56.07,47,79.8,209,196.98,4747,38048.29,0.0,0.0,1.0,4.0
281,3167,10.0,2012.0,1,21.0,2,39.69,8,146.58,366,2473.38,0.0,0.0,1.0,4.0
282,3167,10.0,2013.0,4,81.9,1,0.0,16,203.68,111,816.88,0.0,0.0,1.0,4.0
283,3167,10.0,2015.0,1,21.0,5,86.94,22,371.27,36,485.78,0.0,0.0,1.0,4.0
284,3167,10.0,2016.0,0,0.0,1,21.0,76,140.67,187,963.56,0.0,0.0,1.0,4.0
285,3167,11.0,2010.0,1088,8506.2,588,6650.55,1105,16232.79,1105,16232.79,0.0,0.0,1.0,4.0
286,3167,11.0,2011.0,191,1219.69,54,56.07,229,196.56,4213,31453.81,0.0,0.0,1.0,4.0
287,3167,11.0,2012.0,1,21.0,1,21.0,6,117.18,313,2438.31,0.0,0.0,1.0,4.0
288,3167,11.0,2013.0,1,21.0,4,81.9,7,123.9,114,877.78,0.0,0.0,1.0,4.0
289,3167,11.0,2015.0,58,154.42,1,21.0,19,308.27,37,506.78,0.0,0.0,1.0,4.0
290,3167,12.0,2010.0,910,14055.76,1088,8506.2,2084,22678.14,2193,24738.99,0.0,0.0,1.0,4.0
291,3167,12.0,2011.0,40,736.15,191,1219.69,292,1355.56,3316,24167.3,0.0,0.0,1.0,4.0
292,3167,12.0,2012.0,35,95.97,1,21.0,4,81.69,123,1239.62,0.0,0.0,1.0,4.0
293,3167,12.0,2013.0,2,21.0,1,21.0,6,102.9,114,877.78,0.0,0.0,1.0,4.0
294,3167,12.0,2015.0,28,158.2,58,154.42,64,262.36,95,661.2,0.0,0.0,1.0,4.0
295,3167,1.0,2011.0,1004,4066.56,910,14055.76,2586,29212.51,3103,38794.75,0.0,0.0,1.0,4.0
296,3167,1.0,2012.0,5,81.9,40,736.15,285,2011.91,2446,10847.69,0.0,0.0,1.0,4.0
297,3167,1.0,2013.0,0,0.0,35,95.97,37,137.97,118,599.44,0.0,0.0,1.0,4.0
298,3167,1.0,2014.0,1,18.9,2,21.0,7,123.9,81,802.81,0.0,0.0,1.0,4.0
299,3167,1.0,2016.0,4,84.0,28,158.2,87,333.62,123,819.4,0.0,0.0,1.0,4.0
300,3185,2.0,2010.0,100,870.98,221,2553.6,932,13581.15,942,13735.11,0.0,0.0,1.0,5.0
301,3185,2.0,2011.0,8,133.84,16,263.46,60,584.28,481,4674.38,0.0,0.0,1.0,5.0
302,3185,2.0,2014.0,0,0.0,15,0.0,15,0.0,21,114.72,0.0,0.0,1.0,5.0
303,3185,3.0,2010.0,169,649.12,100,870.98,605,6419.28,1042,14606.09,0.0,0.0,1.0,5.0
304,3185,3.0,2011.0,121,2294.64,8,133.84,62,603.4,389,3937.24,1.0,5.0,1.0,5.0
305,3185,3.0,2013.0,4,76.48,0,0.0,0,0.0,2,38.24,0.0,0.0,1.0,5.0
306,3185,4.0,2010.0,90,1631.32,169,649.12,490,4073.7,1211,15255.21,0.0,0.0,1.0,5.0
307,3185,4.0,2011.0,345,854.07,121,2294.64,145,2691.94,341,5582.76,0.0,0.0,1.0,5.0
308,3185,4.0,2013.0,1,19.12,4,76.48,4,76.48,6,114.72,0.0,0.0,1.0,5.0
309,3185,5.0,2010.0,23,414.49,90,1631.32,359,3151.42,1301,16886.53,0.0,0.0,1.0,5.0
310,3185,5.0,2011.0,18,189.09,345,854.07,474,3282.55,596,4805.51,0.0,0.0,1.0,5.0
311,3185,5.0,2013.0,1,19.12,1,19.12,5,95.6,7,133.84,0.0,0.0,1.0,5.0
312,3185,6.0,2010.0,22,210.32,23,414.49,282,2694.93,1324,17301.02,0.0,0.0,1.0,5.0
313,3185,6.0,2011.0,12,229.44,18,189.09,484,3337.8,591,4580.11,0.0,0.0,1.0,5.0
314,3185,6.0,2013.0,0,0.0,1,19.12,6,114.72,8,152.96,0.0,0.0,1.0,5.0
315,3185,7.0,2010.0,6,103.55,22,210.32,135,2256.13,1346,17511.34,0.0,0.0,1.0,5.0
316,3185,7.0,2011.0,24,131.73,12,229.44,375,1272.6,581,4599.23,0.0,0.0,1.0,5.0
317,3185,7.0,2016.0,459,0.0,0,0.0,0,0.0,50,0.0,0.0,0.0,1.0,5.0
318,3185,8.0,2010.0,4,76.48,6,103.55,51,728.36,1352,17614.89,0.0,0.0,1.0,5.0
319,3185,8.0,2011.0,9,133.84,24,131.73,54,550.26,599,4627.41,0.0,0.0,1.0,5.0
320,3185,8.0,2012.0,1,19.12,0,0.0,0,0.0,32,555.14,0.0,0.0,1.0,5.0
321,3185,8.0,2016.0,0,0.0,459,0.0,459,0.0,509,0.0,0.0,0.0,1.0,5.0
322,3185,9.0,2010.0,5,95.6,4,76.48,32,390.35,1356,17691.37,0.0,0.0,1.0,5.0
323,3185,9.0,2011.0,4,76.48,9,133.84,45,495.01,604,4684.77,0.0,0.0,1.0,5.0
324,3185,9.0,2012.0,0,0.0,1,19.12,1,19.12,24,440.42,0.0,0.0,1.0,5.0
325,3185,10.0,2009.0,10,153.96,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,5.0
326,3185,10.0,2010.0,2,38.24,5,95.6,15,275.63,1361,17786.97,0.0,0.0,1.0,5.0
327,3185,10.0,2011.0,7,133.84,4,76.48,37,342.05,603,4665.65,0.0,0.0,1.0,5.0
328,3185,10.0,2012.0,1,19.12,0,0.0,1,19.12,20,363.94,0.0,0.0,1.0,5.0
329,3185,11.0,2009.0,427,8032.85,10,153.96,10,153.96,10,153.96,0.0,0.0,1.0,5.0
330,3185,11.0,2010.0,6,114.72,2,38.24,11,210.32,1353,17671.25,0.0,0.0,1.0,5.0
331,3185,11.0,2011.0,9,154.62,7,133.84,20,344.16,608,4761.25,0.0,0.0,1.0,5.0
332,3185,11.0,2012.0,0,0.0,1,19.12,2,38.24,14,249.22,0.0,0.0,1.0,5.0
333,3185,12.0,2009.0,284,2994.7,427,8032.85,437,8186.81,437,8186.81,0.0,0.0,1.0,5.0
334,3185,12.0,2010.0,38,206.1,6,114.72,13,248.56,932,9753.12,0.0,0.0,1.0,5.0
335,3185,12.0,2011.0,3,56.36,9,154.62,20,364.94,611,4801.15,0.0,0.0,1.0,5.0
336,3185,12.0,2015.0,50,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,5.0
337,3185,1.0,2010.0,221,2553.6,284,2994.7,721,11181.51,721,11181.51,0.0,0.0,1.0,5.0
338,3185,1.0,2011.0,16,263.46,38,206.1,46,359.06,686,6964.52,0.0,0.0,1.0,5.0
339,3185,1.0,2012.0,0,0.0,3,56.36,19,344.82,576,4651.41,0.0,0.0,1.0,5.0
340,3185,1.0,2014.0,15,0.0,0,0.0,0,0.0,6,114.72,0.0,0.0,1.0,5.0
341,3185,1.0,2016.0,0,0.0,50,0.0,50,0.0,50,0.0,0.0,0.0,1.0,5.0
342,3200,2.0,2012.0,138,2187.18,224,3170.56,2497,32233.11,2635,34679.83,0.0,0.0,1.0,5.0
343,3200,2.0,2013.0,0,0.0,2,35.9,36,622.08,402,5687.69,0.0,0.0,1.0,5.0
344,3200,2.0,2014.0,3,53.85,5,52.06,31,439.83,99,1101.8,0.0,0.0,1.0,5.0
345,3200,2.0,2015.0,4,49.81,0,0.0,19,154.93,37,469.54,0.0,0.0,1.0,5.0
346,3200,2.0,2016.0,2,0.0,1,16.16,6,87.96,22,259.81,0.0,0.0,1.0,5.0
347,3200,3.0,2012.0,87,602.1,138,2187.18,1151,13300.03,2773,36867.01,0.0,0.0,1.0,5.0
348,3200,3.0,2014.0,0,0.0,3,53.85,28,393.14,102,1155.65,0.0,0.0,1.0,5.0
349,3200,3.0,2015.0,1,0.0,4,49.81,20,150.89,38,465.5,0.0,0.0,1.0,5.0
350,3200,3.0,2016.0,0,0.0,2,0.0,4,34.11,20,210.0,0.0,0.0,1.0,5.0
351,3200,4.0,2012.0,39,636.38,87,602.1,449,5959.84,2860,37469.11,0.0,0.0,1.0,5.0
352,3200,4.0,2013.0,31,103.74,0,0.0,2,35.9,177,2898.41,0.0,0.0,1.0,5.0
353,3200,4.0,2014.0,1,16.15,0,0.0,8,105.91,102,1155.65,0.0,0.0,1.0,5.0
354,3200,4.0,2015.0,0,0.0,1,0.0,5,49.81,39,465.5,0.0,0.0,1.0,5.0
355,3200,4.0,2016.0,2,35.9,0,0.0,3,16.16,19,210.0,0.0,0.0,1.0,5.0
356,3200,5.0,2012.0,33,533.9,39,636.38,264,3425.66,2899,38105.49,0.0,0.0,1.0,5.0
357,3200,5.0,2013.0,2,35.9,31,103.74,31,103.74,169,2365.77,0.0,0.0,1.0,5.0
358,3200,5.0,2014.0,5,86.48,1,16.15,4,70.0,72,1068.06,0.0,0.0,1.0,5.0
359,3200,5.0,2015.0,1,16.14,0,0.0,5,49.81,38,449.35,0.0,0.0,1.0,5.0
360,3200,5.0,2016.0,1,17.95,2,35.9,4,35.9,21,245.9,0.0,0.0,1.0,5.0
361,3200,6.0,2012.0,12,188.09,33,533.9,159,1772.38,2932,38639.39,0.0,0.0,1.0,5.0
362,3200,6.0,2013.0,1,16.16,2,35.9,33,139.64,138,1867.77,0.0,0.0,1.0,5.0
363,3200,6.0,2014.0,3,53.85,5,86.48,6,102.63,75,1118.64,0.0,0.0,1.0,5.0
364,3200,6.0,2015.0,1,17.95,1,16.14,2,16.14,34,379.01,0.0,0.0,1.0,5.0
365,3200,6.0,2016.0,0,0.0,1,17.95,3,53.85,21,247.71,0.0,0.0,1.0,5.0
366,3200,7.0,2012.0,26,429.98,12,188.09,84,1358.37,2944,38827.48,0.0,0.0,1.0,5.0
367,3200,7.0,2013.0,8,68.22,1,16.16,34,155.8,127,1695.84,0.0,0.0,1.0,5.0
368,3200,7.0,2014.0,2,34.18,3,53.85,9,156.48,77,1156.33,0.0,0.0,1.0,5.0
369,3200,7.0,2015.0,2,35.9,1,17.95,2,34.09,32,343.11,0.0,0.0,1.0,5.0
370,3200,7.0,2016.0,317,0.0,0,0.0,3,53.85,20,229.76,0.0,0.0,1.0,5.0
371,3200,8.0,2012.0,9,133.55,26,429.98,71,1151.97,2970,39257.46,0.0,0.0,1.0,5.0
372,3200,8.0,2013.0,12,213.6,8,68.22,11,120.28,109,1334.08,0.0,0.0,1.0,5.0
373,3200,8.0,2014.0,1,17.95,2,34.18,10,174.51,71,1122.29,0.0,0.0,1.0,5.0
374,3200,8.0,2015.0,1,0.0,2,35.9,4,69.99,32,344.83,0.0,0.0,1.0,5.0
375,3200,8.0,2016.0,4,68.2,317,0.0,318,17.95,335,193.86,0.0,0.0,1.0,5.0
376,3200,9.0,2012.0,14,219.83,9,133.55,47,751.62,2979,39391.01,0.0,0.0,1.0,5.0
377,3200,9.0,2013.0,8,123.85,12,213.6,21,297.98,112,1414.13,0.0,0.0,1.0,5.0
378,3200,9.0,2014.0,2,35.9,1,17.95,6,105.98,60,926.64,0.0,0.0,1.0,5.0
379,3200,9.0,2015.0,4,17.95,1,0.0,4,53.85,32,326.88,0.0,0.0,1.0,5.0
380,3200,9.0,2016.0,1,17.95,4,68.2,321,68.2,338,262.06,0.0,0.0,1.0,5.0
381,3200,10.0,2011.0,138,2446.72,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,5.0
382,3200,10.0,2012.0,8,134.6,14,219.83,49,783.36,2993,39610.84,0.0,0.0,1.0,5.0
383,3200,10.0,2013.0,6,100.5,8,123.85,28,405.67,106,1318.15,0.0,0.0,1.0,5.0
384,3200,10.0,2014.0,1,16.25,2,35.9,5,88.03,54,838.69,0.0,0.0,1.0,5.0
385,3200,10.0,2015.0,2,34.1,4,17.95,7,53.85,34,308.93,0.0,0.0,1.0,5.0
386,3200,10.0,2016.0,0,0.0,1,17.95,322,86.15,335,262.06,0.0,0.0,1.0,5.0
387,3200,11.0,2011.0,1484,21120.26,138,2446.72,138,2446.72,138,2446.72,0.0,0.0,1.0,5.0
388,3200,11.0,2012.0,18,310.14,8,134.6,31,487.98,2863,37298.72,0.0,0.0,1.0,5.0
389,3200,11.0,2013.0,6,100.54,6,100.5,26,437.95,104,1284.05,0.0,0.0,1.0,5.0
390,3200,11.0,2014.0,3,53.85,1,16.25,4,70.1,49,754.44,0.0,0.0,1.0,5.0
391,3200,11.0,2015.0,4,53.85,2,34.1,7,52.05,35,326.78,0.0,0.0,1.0,5.0
392,3200,12.0,2011.0,789,7942.29,1484,21120.26,1622,23566.98,1622,23566.98,0.0,0.0,1.0,5.0
393,3200,12.0,2012.0,16,276.04,18,310.14,40,664.57,1397,16488.6,0.0,0.0,1.0,5.0
394,3200,12.0,2013.0,20,287.23,6,100.54,20,324.89,92,1074.45,0.0,0.0,1.0,5.0
395,3200,12.0,2014.0,16,101.08,3,53.85,6,106.0,46,707.75,0.0,0.0,1.0,5.0
396,3200,12.0,2015.0,1,17.95,4,53.85,10,105.9,36,326.78,0.0,0.0,1.0,5.0
397,3200,1.0,2012.0,224,3170.56,789,7942.29,2411,31509.27,2411,31509.27,0.0,0.0,1.0,5.0
398,3200,1.0,2013.0,2,35.9,16,276.04,42,720.78,624,8822.35,0.0,0.0,1.0,5.0
399,3200,1.0,2014.0,5,52.06,20,287.23,32,488.27,96,1085.64,0.0,0.0,1.0,5.0
400,3200,1.0,2015.0,0,0.0,16,101.08,20,171.18,42,521.6,0.0,0.0,1.0,5.0
401,3200,1.0,2016.0,1,16.16,1,17.95,7,105.9,21,243.65,0.0,0.0,1.0,5.0
402,3215,2.0,2012.0,45,784.7,90,1529.03,583,10147.37,586,10200.2,0.0,0.0,2.0,3.0
403,3215,2.0,2013.0,192,3463.87,67,1064.46,681,11788.14,1000,17357.82,0.0,0.0,2.0,3.0
404,3215,2.0,2014.0,27,486.49,26,489.22,351,6390.62,793,14060.81,0.0,0.0,2.0,3.0
405,3215,2.0,2015.0,4,73.9,26,452.59,98,1759.11,392,7420.75,0.0,0.0,2.0,3.0
406,3215,2.0,2016.0,24,413.05,68,1212.6,111,1930.49,395,6863.36,0.0,0.0,2.0,3.0
407,3215,3.0,2012.0,49,841.98,45,784.7,333,5651.69,631,10984.9,0.0,0.0,2.0,3.0
408,3215,3.0,2013.0,66,1162.77,192,3463.87,468,8102.78,1147,20036.99,0.0,0.0,2.0,3.0
409,3215,3.0,2014.0,28,932.76,27,486.49,229,4235.86,628,11083.43,0.0,0.0,2.0,3.0
410,3215,3.0,2015.0,3,54.95,4,73.9,65,1162.06,369,7008.16,0.0,0.0,2.0,3.0
411,3215,3.0,2016.0,5,89.05,24,413.05,119,2097.45,415,7202.51,0.0,0.0,2.0,3.0
412,3215,4.0,2012.0,32,585.04,49,841.98,184,3155.71,680,11826.88,0.0,0.0,2.0,3.0
413,3215,4.0,2013.0,37,643.77,66,1162.77,325,5691.1,1164,20357.78,0.0,0.0,2.0,3.0
414,3215,4.0,2014.0,37,684.89,28,932.76,81,1908.47,590,10853.42,0.0,0.0,2.0,3.0
415,3215,4.0,2015.0,13,229.85,3,54.95,33,581.44,344,6130.35,0.0,0.0,2.0,3.0
416,3215,4.0,2016.0,23,407.35,5,89.05,97,1714.7,417,7236.61,0.0,0.0,2.0,3.0
417,3215,5.0,2012.0,25,438.12,32,585.04,126,2211.72,712,12411.92,0.0,0.0,2.0,3.0
418,3215,5.0,2013.0,32,578.14,37,643.77,295,5270.41,1169,20416.51,0.0,0.0,2.0,3.0
419,3215,5.0,2014.0,40,748.64,37,684.89,92,2104.14,590,10894.54,0.0,0.0,2.0,3.0
420,3215,5.0,2015.0,104,1799.16,13,229.85,20,358.7,320,5675.31,0.0,0.0,2.0,3.0
421,3215,5.0,2016.0,12,197.06,23,407.35,52,909.45,427,7414.11,0.0,0.0,2.0,3.0
422,3215,6.0,2012.0,7,132.67,25,438.12,106,1865.14,737,12850.04,0.0,0.0,2.0,3.0
423,3215,6.0,2013.0,25,446.29,32,578.14,135,2384.68,1176,20556.53,0.0,0.0,2.0,3.0
424,3215,6.0,2014.0,34,632.58,40,748.64,105,2366.29,598,11065.04,0.0,0.0,2.0,3.0
425,3215,6.0,2015.0,54,937.71,104,1799.16,120,2083.96,384,6725.83,0.0,0.0,2.0,3.0
426,3215,6.0,2016.0,13,240.65,12,197.06,40,693.46,335,5812.01,0.0,0.0,2.0,3.0
427,3215,7.0,2012.0,16,298.39,7,132.67,64,1155.83,744,12982.71,0.0,0.0,2.0,3.0
428,3215,7.0,2013.0,27,249.89,25,446.29,94,1668.2,1194,20870.15,0.0,0.0,2.0,3.0
429,3215,7.0,2014.0,18,336.52,34,632.58,111,2066.11,607,11251.33,0.0,0.0,2.0,3.0
430,3215,7.0,2015.0,24,410.58,54,937.71,171,2966.72,404,7030.96,0.0,0.0,2.0,3.0
431,3215,7.0,2016.0,30,538.11,13,240.65,48,845.06,294,5114.95,0.0,0.0,2.0,3.0
432,3215,8.0,2012.0,15,268.07,16,298.39,48,869.18,760,13281.1,0.0,0.0,2.0,3.0
433,3215,8.0,2013.0,25,451.64,27,249.89,84,1274.32,1205,20821.65,0.0,0.0,2.0,3.0
434,3215,8.0,2014.0,16,306.72,18,336.52,92,1717.74,598,11337.96,0.0,0.0,2.0,3.0
435,3215,8.0,2015.0,19,325.9,24,410.58,182,3147.45,410,7105.02,0.0,0.0,2.0,3.0
436,3215,8.0,2016.0,154,2661.95,30,538.11,55,975.82,300,5242.48,0.0,0.0,2.0,3.0
437,3215,9.0,2012.0,64,1097.88,15,268.07,38,699.13,775,13549.17,0.0,0.0,2.0,3.0
438,3215,9.0,2013.0,19,333.23,25,451.64,77,1147.82,1215,21005.22,0.0,0.0,2.0,3.0
439,3215,9.0,2014.0,65,1157.32,16,306.72,68,1275.82,589,11193.04,0.0,0.0,2.0,3.0
440,3215,9.0,2015.0,25,437.1,19,325.9,97,1674.19,413,7124.2,0.0,0.0,2.0,3.0
441,3215,9.0,2016.0,24,422.5,154,2661.95,197,3440.71,435,7578.53,0.0,0.0,2.0,3.0
442,3215,10.0,2011.0,3,52.83,0,0.0,0,0.0,0,0.0,0.0,0.0,2.0,3.0
443,3215,10.0,2012.0,66,1122.83,64,1097.88,95,1664.34,839,14647.05,0.0,0.0,2.0,3.0
444,3215,10.0,2013.0,19,340.59,19,333.23,71,1034.76,1170,20240.57,0.0,0.0,2.0,3.0
445,3215,10.0,2014.0,29,375.72,65,1157.32,99,1800.56,635,12017.13,0.0,0.0,2.0,3.0
446,3215,10.0,2015.0,38,663.72,25,437.1,68,1173.58,373,6403.98,0.0,0.0,2.0,3.0
447,3215,10.0,2016.0,0,0.0,24,422.5,208,3622.56,434,7563.93,0.0,0.0,2.0,3.0
448,3215,11.0,2011.0,295,5280.38,3,52.83,3,52.83,3,52.83,0.0,0.0,2.0,3.0
449,3215,11.0,2012.0,405,7149.23,66,1122.83,145,2488.78,902,15717.05,0.0,0.0,2.0,3.0
450,3215,11.0,2013.0,149,2641.25,19,340.59,63,1125.46,1123,19458.33,1.0,5.0,2.0,3.0
451,3215,11.0,2014.0,37,670.95,29,375.72,110,1839.76,645,12052.26,0.0,0.0,2.0,3.0
452,3215,11.0,2015.0,16,246.09,38,663.72,82,1426.72,382,6691.98,0.0,0.0,2.0,3.0
453,3215,12.0,2011.0,198,3337.96,295,5280.38,298,5333.21,298,5333.21,0.0,0.0,2.0,3.0
454,3215,12.0,2012.0,209,3574.45,405,7149.23,535,9369.94,1012,17585.9,0.0,0.0,2.0,3.0
455,3215,12.0,2013.0,176,3260.15,149,2641.25,187,3315.07,867,14950.35,0.0,0.0,2.0,3.0
456,3215,12.0,2014.0,35,635.57,37,670.95,131,2203.99,533,10081.96,0.0,0.0,2.0,3.0
457,3215,12.0,2015.0,27,471.8,16,246.09,79,1346.91,361,6267.12,0.0,0.0,2.0,3.0
458,3215,1.0,2012.0,90,1529.03,198,3337.96,496,8671.17,496,8671.17,0.0,0.0,2.0,3.0
459,3215,1.0,2013.0,67,1064.46,209,3574.45,680,11846.51,1023,17822.39,0.0,0.0,2.0,3.0
460,3215,1.0,2014.0,26,489.22,176,3260.15,344,6241.99,834,14636.05,0.0,0.0,2.0,3.0
461,3215,1.0,2015.0,26,452.59,35,635.57,101,1682.24,392,7457.38,0.0,0.0,2.0,3.0
462,3215,1.0,2016.0,68,1212.6,27,471.8,81,1381.61,353,6103.35,0.0,0.0,2.0,3.0
463,3262,2.0,2013.0,4,70.15,25,281.31,189,3035.76,446,7399.44,0.0,0.0,7.0,4.43
464,3262,2.0,2014.0,21,384.35,22,335.84,247,4653.54,459,7958.33,0.0,0.0,7.0,4.43
465,3262,3.0,2013.0,3,53.49,4,70.15,137,2178.69,450,7469.59,0.0,0.0,7.0,4.43
466,3262,3.0,2014.0,20,370.62,21,384.35,179,3179.95,476,8272.53,0.0,0.0,7.0,4.43
467,3262,4.0,2013.0,7,107.36,3,53.49,32,404.95,453,7523.08,0.0,0.0,7.0,4.43
468,3262,4.0,2014.0,138,2624.91,20,370.62,63,1090.81,493,8589.66,0.0,0.0,7.0,4.43
469,3262,5.0,2012.0,41,726.39,0,0.0,0,0.0,0,0.0,0.0,0.0,7.0,4.43
470,3262,5.0,2013.0,26,452.94,7,107.36,14,231.0,460,7630.44,0.0,0.0,7.0,4.43
471,3262,5.0,2014.0,61,1168.08,138,2624.91,179,3379.88,624,11107.21,0.0,0.0,7.0,4.43
472,3262,6.0,2012.0,62,1066.54,41,726.39,41,726.39,41,726.39,0.0,0.0,7.0,4.43
473,3262,6.0,2013.0,30,493.49,26,452.94,36,613.79,445,7356.99,0.0,0.0,7.0,4.43
474,3262,6.0,2014.0,52,933.28,61,1168.08,219,4163.61,659,11822.35,0.0,0.0,7.0,4.43
475,3262,6.0,2015.0,2,0.0,0,0.0,0,0.0,82,1501.57,0.0,0.0,7.0,4.43
476,3262,7.0,2012.0,51,875.54,62,1066.54,103,1792.93,103,1792.93,0.0,0.0,7.0,4.43
477,3262,7.0,2013.0,58,730.76,30,493.49,63,1053.79,413,6783.94,0.0,0.0,7.0,4.43
478,3262,7.0,2014.0,13,244.88,52,933.28,251,4726.27,681,12262.14,0.0,0.0,7.0,4.43
479,3262,7.0,2015.0,0,0.0,2,0.0,2,0.0,32,568.29,0.0,0.0,7.0,4.43
480,3262,8.0,2012.0,37,583.82,51,875.54,154,2668.47,154,2668.47,0.0,0.0,7.0,4.43
481,3262,8.0,2013.0,19,335.04,58,730.76,114,1677.19,420,6639.16,0.0,0.0,7.0,4.43
482,3262,8.0,2014.0,4,78.44,13,244.88,126,2346.24,636,11776.26,0.0,0.0,7.0,4.43
483,3262,9.0,2012.0,42,687.88,37,583.82,150,2525.9,191,3252.29,0.0,0.0,7.0,4.43
484,3262,9.0,2013.0,32,497.07,19,335.04,107,1559.29,402,6390.38,0.0,0.0,7.0,4.43
485,3262,9.0,2014.0,5,91.99,4,78.44,69,1256.6,621,11519.66,0.0,0.0,7.0,4.43
486,3262,10.0,2012.0,24,423.51,42,687.88,130,2147.24,233,3940.17,1.0,5.0,7.0,4.43
487,3262,10.0,2013.0,33,564.49,32,497.07,109,1562.87,392,6199.57,0.0,0.0,7.0,4.43
488,3262,10.0,2014.0,8,152.98,5,91.99,22,415.31,594,11114.58,0.0,0.0,7.0,4.43
489,3262,10.0,2015.0,1,17.65,0,0.0,0,0.0,10,152.98,0.0,0.0,7.0,4.43
490,3262,11.0,2012.0,56,927.22,24,423.51,103,1695.21,257,4363.68,1.0,5.0,7.0,4.43
491,3262,11.0,2013.0,89,1857.94,33,564.49,84,1396.6,401,6340.55,0.0,0.0,7.0,4.43
492,3262,11.0,2014.0,0,0.0,8,152.98,17,323.41,569,10703.07,0.0,0.0,7.0,4.43
493,3262,11.0,2015.0,0,0.0,1,17.65,1,17.65,3,17.65,0.0,0.0,7.0,4.43
494,3262,12.0,2012.0,108,1827.23,56,927.22,122,2038.61,313,5290.9,0.0,0.0,7.0,4.43
495,3262,12.0,2013.0,136,2459.76,89,1857.94,154,2919.5,434,7271.27,0.0,0.0,7.0,4.43
